;Ticker;Titles;Date;Var_prc;Target
7;BBY;<title>Biggest stock movers today: BBY, KSS, CRM, PATH, and more (NYSE:AI) - Seeking Alpha</title>;0;0.12781633681473528;1.0
6;BBY;<title>Why Is Best Buy (BBY) Stock Rocketing Higher Today - Yahoo Finance</title>;0;0.12781633681473528;1.0
5;BBY;<title>Best Buy (BBY) Q1 Earnings Surpass Estimates - Yahoo Finance</title>;0;0.12781633681473528;1.0
4;BBY;<title>Best Buy improves profitability despite seeing sales fall in Q1 (NYSE:BBY) - Seeking Alpha</title>;0;0.12781633681473528;1.0
3;BBY;<title>Best Buy's stock rises after Q1 profit beats expectations - MarketWatch</title>;0;0.12781633681473528;1.0
2;BBY;<title>BBY Earnings: Best Buy Reports Mixed Q1 Results - TipRanks</title>;0;0.12781633681473528;1.0
1;BBY;<title>Best Buy Q1 Earnings: EPS Beat, Restructuring Charges, CEO Confident in Strengthening Position in Computing and ... - Yahoo Finance</title>;0;0.12781633681473528;1.0
10;BBY;<title>BBY Stock Earnings: Best Buy Co Beats EPS, Misses Revenue for Q1 2025 - InvestorPlace</title>;0;0.12781633681473528;1.0
3;BIO;<title>Gossamer Bio, Inc. (NASDAQ:GOSS) Shares Acquired by Corient Private Wealth LLC - Defense World</title>;0;-0.008982447574013157;0.0
16;BIO;<title>Zacks Research Weighs in on Bio-Rad Laboratories, Inc.'s Q2 2024 Earnings (NYSE:BIO) - Defense World</title>;0;-0.008982447574013157;0.0
14;BIO;<title>Zura Bio Limited (NASDAQ:ZURA) Short Interest Up 80.1% in May - Defense World</title>;0;-0.008982447574013157;0.0
63;TECH;<title>What's Going On With Palantir Technologies Stock On Thursday? - Palantir Technologies (NYSE:PLTR) - Benzinga</title>;0;-0.020356215078654108;-1.0
22;TECH;<title>Double Delight- 3 Tech Stocks Delivering Dividends and Growth - InvestorPlace</title>;0;-0.020356215078654108;-1.0
21;TECH;<title>The Tech Takeover: 3 Stocks Poised to Dominate the Decade - InvestorPlace</title>;0;-0.020356215078654108;-1.0
25;TECH;<title>Alphabet's Dividend Debut: Why GOOG Stock Is a Game-Changer for Tech Investors - InvestorPlace</title>;0;-0.020356215078654108;-1.0
19;TECH;<title>China's Property, Tech Stocks Are Falling to Bearish Milestones - Bloomberg</title>;0;-0.020356215078654108;-1.0
18;TECH;<title>3 Emerging Tech Stocks With 500% Growth Potential by 2027 - InvestorPlace</title>;0;-0.020356215078654108;-1.0
17;TECH;<title>Buy Apple, Microsoft, and Other Big Tech Stocks for Their Dividends - Barron's</title>;0;-0.020356215078654108;-1.0
35;TECH;<title>Hedge Funds Pile Back Into Mega-Cap Tech Stocks - Baystreet.ca</title>;0;-0.020356215078654108;-1.0
15;TECH;<title>SoFi Technologies Stock: Buy, Sell, or Hold? - The Motley Fool</title>;0;-0.020356215078654108;-1.0
14;TECH;<title>Watch BlackRock Remains Overweight Tech Stocks - Bloomberg</title>;0;-0.020356215078654108;-1.0
13;TECH;"<title>Wall St slips as Salesforce drags on tech; data boosts rate-cut hopes - Reuters</title>";0;-0.020356215078654108;-1.0
67;TECH;<title>3 Emerging Tech Stocks With 500% Growth Potential by 2027 - MSN</title>;0;-0.020356215078654108;-1.0
12;TECH;"<title>S&amp;P 500: 23 Tech Stocks Yield The Most - Investor's Business Daily</title>";0;-0.020356215078654108;-1.0
10;TECH;<title>Salesforce Stock Slumps After Earnings, UiPath Tumbles, and Other Tech News Today - Barron's</title>;0;-0.020356215078654108;-1.0
42;TECH;<title>Multibagger Stock: Garware Hi-Tech Films shares zoomed over 160% in a year, surged 1060% in 4 years | Stock Market News - Mint</title>;0;-0.020356215078654108;-1.0
26;TECH;<title>DLB: 3 Electronic Tech Stocks With Buy Signals This Week - StockNews.com</title>;0;-0.020356215078654108;-1.0
38;TECH;<title>Wall Street's Most Accurate Analysts' Views On 3 Tech Stocks Delivering High-Dividend Yields - Xerox Hold - Benzinga</title>;0;-0.020356215078654108;-1.0
55;TECH;<title>Asian stocks sink on tech losses as rates, inflation fears mount By Investing.com - Investing.com</title>;0;-0.020356215078654108;-1.0
47;TECH;"<title>KFin Technologies stock cracks over 7% after 6% stake changed hands in a block deal; General Atlantic likely sellar | Stock Market News - Mint</title>";0;-0.020356215078654108;-1.0
4;TECH;<title>NPS logs 5.8% return in Q1 led by US tech stock rally - Korea Economic Daily</title>;0;-0.020356215078654108;-1.0
70;TECH;<title>Tech Stocks That Could Tumble: 3 Overvalued Names to Trim Before Earnings - MSN</title>;0;-0.020356215078654108;-1.0
2;TECH;<title>If You Can Only Buy One Tech Stock in May, It Better Be One of These 3 Names - InvestorPlace</title>;0;-0.020356215078654108;-1.0
89;TECH;<title>Chandan Taparia recommendations: How to trade Airtel, Dixon Tech, RVNL shares on May 31 | Stock Market News - Mint</title>;0;-0.020356215078654108;-1.0
11;TECH;<title>Stock Market Today: Dow trims loss, Salesforce off 20% - MarketWatch</title>;0;-0.020356215078654108;-1.0
24;TECH;<title>Tech Stocks That Could Tumble: 3 Overvalued Names to Trim Before Earnings - InvestorPlace</title>;0;-0.020356215078654108;-1.0
0;BIIB;<title>The Law Offices of Frank R. Cruz Announces the Filing of a Securities Class Action on Behalf of Biogen Inc. (BIIB ... - Business Wire</title>;0;0.01870245995217333;1.0
1;BIIB;"<title>Biogen Inc. (NASDAQ:BIIB) Shares Sold by D.A. Davidson &amp; CO. - Defense World</title>";0;0.01870245995217333;1.0
3;BIIB;"<title>BIIB Bronstein, Gewirtz &amp; Grossman LLC Announces that Biogen Inc. Investors with Substantial Losses Have ... - Marketscreener.com</title>";0;0.01870245995217333;1.0
15;BIIB;<title>Biogen's (BIIB) “Outperform” Rating Reaffirmed at Royal Bank of Canada - Defense World</title>;0;0.01870245995217333;1.0
10;BIIB;<title>Orion Portfolio Solutions LLC Sells 954 Shares of Biogen Inc. (NASDAQ:BIIB) - Defense World</title>;0;0.01870245995217333;1.0
0;BA;<title>BA: Which Travel Stock Holds Long-Term Value: American Airlines (AAL) vs. Boeing (BA) - StockNews.com</title>;0;0.0068168075856407905;0.0
1;BA;<title>The Boeing Company (NYSE:BA) Shares Purchased by Franklin Resources Inc. - Defense World</title>;0;0.0068168075856407905;0.0
1;BKNG;<title>Notable Thursday Option Activity: TGT, BKNG, GS - Nasdaq</title>;0;0.0043649659393401475;0.0
2;BKNG;<title>Spotlight on Booking Holdings: Analyzing the Surge in Options Activity - Booking Holdings (NASDAQ:BKNG) - Benzinga</title>;0;0.0043649659393401475;0.0
0;BWA;<title>US Bancorp DE Purchases 1220 Shares of BorgWarner Inc. (NYSE:BWA) - Defense World</title>;0;0.010060318048594351;1.0
1;BWA;<title>BorgWarner Elevates Fadool to EVP and COO, Enhances Executive Compensation - TipRanks.com - TipRanks</title>;0;0.010060318048594351;1.0
5;BWA;<title>Commerce Bank Sells 1496 Shares of BorgWarner Inc. (NYSE:BWA) - Defense World</title>;0;0.010060318048594351;1.0
0;BXP;<title>Cambridge Investment Research Advisors Inc. Increases Stock Position in Boston Properties, Inc. (NYSE:BXP) - Defense World</title>;0;0.014780501097901536;1.0
3;BSX;<title>Boston Scientific Co. (NYSE:BSX) EVP Sells $1,055,588.74 in Stock - MarketBeat</title>;0;0.002267246750257612;0.0
0;BMY;<title>Bristol Myers Squibb Company (BMY) Is a Trending Stock: Facts to Know Before Betting on It - Yahoo Finance</title>;0;0.00322984020162073;0.0
1;BMY;<title>Bristol Myers Squibb Shares Cross 6% Yield Mark - Forbes</title>;0;0.00322984020162073;0.0
2;BMY;<title>Bristol-Myers Squibb (NYSE:BMY) Shares Sold by Orion Portfolio Solutions LLC - Defense World</title>;0;0.00322984020162073;0.0
4;BMY;<title>7 Underappreciated Stocks With 25% Return Potential in 2024 - InvestorPlace</title>;0;0.00322984020162073;0.0
5;BMY;<title>Bristol Myers (BMY) Gets EC Nod for Opdivo Label Expansion - Zacks Investment Research</title>;0;0.00322984020162073;0.0
12;BMY;<title>Bristol-Myers Squibb's Options: A Look at What the Big Money is Thinking - Bristol-Myers Squibb (NYSE:BMY - Benzinga</title>;0;0.00322984020162073;0.0
0;AVGO;<title>Stock Screener: Nvidia Leads List Of Stocks To Watch - Investor's Business Daily</title>;0;-0.0194007936365123;-1.0
2;AVGO;<title>Will Broadcom Be Worth More Than Apple by 2040? - Yahoo Finance</title>;0;-0.0194007936365123;-1.0
0;BR;<title>Broadridge (BR) Announces the Acquisition of AdvisorTarget - Zacks Investment Research</title>;0;0.005821166861921318;0.0
1;BR;<title>Broadridge Financial Solutions, Inc. (NYSE:BR) Short Interest Update - Defense World</title>;0;0.005821166861921318;0.0
0;BRO;"<title>Brown &amp; Brown (NYSE:BRO) Upgraded to “Buy” by StockNews.com - Defense World</title>";0;0.016276630957647226;1.0
0;BLDR;<title>This Insider Has Just Sold Shares In Builders FirstSource - Simply Wall St</title>;0;0.023209560100375184;1.0
1;BLDR;<title>UBS Group AG Has $18.46 Million Stock Position in Builders FirstSource, Inc. (NYSE:BLDR) - Defense World</title>;0;0.023209560100375184;1.0
6;BLDR;"<title>Wells Fargo &amp; Company MN Has $23.37 Million Holdings in Builders FirstSource, Inc. (NYSE:BLDR) - Defense World</title>";0;0.023209560100375184;1.0
0;BG;<title>Bunge Global SA (NYSE:BG) Shares Purchased by Corient Private Wealth LLC - Defense World</title>;0;-0.005754922026681108;0.0
92;BG;<title>Bunge Global SA [NYSE: BG] Sees Decrease in Stock Value – Knox Daily - Knox Daily</title>;0;-0.005754922026681108;0.0
0;CDNS;<title>Investors Heavily Search Cadence Design Systems, Inc. (CDNS): Here is What You Need to Know - Yahoo Finance</title>;0;-0.005913630549632335;0.0
2;CDNS;<title>$1000 Invested In This Stock 10 Years Ago Would Be Worth $18,000 Today By Benzinga - Investing.com UK</title>;0;-0.005913630549632335;0.0
6;CDNS;<title>Descartes (DSGX) Q1 Earnings Miss, Revenues Increase Y/Y - Zacks Investment Research</title>;0;-0.005913630549632335;0.0
0;CZR;<title>Why Is Caesars Entertainment (CZR) Down 11.6% Since Last Earnings Report? - Yahoo Finance</title>;0;-0.003888024698828775;0.0
1;CZR;<title>(CZR) Pivots Trading Plans and Risk Controls - Stock Traders Daily</title>;0;-0.003888024698828775;0.0
0;CPT;<title>(CPT) Technical Pivots with Risk Controls - Stock Traders Daily</title>;0;0.01267607763469124;1.0
0;CPB;<title>Campbell Soup (NYSE:CPB) Stock Position Trimmed by Advisory Services Network LLC - Defense World</title>;0;-0.00023026996671672104;0.0
6;CPB;<title>UBS Group AG Acquires 249326 Shares of Campbell Soup (NYSE:CPB) - Defense World</title>;0;-0.00023026996671672104;0.0
0;CCL;"<title>Carnival Co. &amp; (NYSE:CCL) Trading Down 4% on Analyst Downgrade - Defense World</title>";0;0.006898787148104679;0.0
10;CCL;"<title>Nomura Asset Management Co. Ltd. Boosts Position in Carnival Co. &amp; plc (NYSE:CCL) - Defense World</title>";0;0.006898787148104679;0.0
0;CARR;<title>Carr's Group (LON:CARR) Stock Price Passes Above Fifty Day Moving Average of $125.09 - Defense World</title>;0;0.0013476943853486592;0.0
6;CARR;<title>Leonardo (OTCMKTS:FINMY) Stock Passes Above 50 Day Moving Average of $12.14 - Defense World</title>;0;0.0013476943853486592;0.0
0;CTLT;<title>Where are the Opportunities in (CTLT) - Stock Traders Daily</title>;0;0.0005598876123869012;0.0
0;CAT;<title>Reasons to Hold Caterpillar (CAT) Stock in Your Portfolio Now - Zacks Investment Research</title>;0;0.0075419787081869175;0.0
1;CBOE;<title>Cboe Global: Fairly Valued Exchange (BATS:CBOE) - Seeking Alpha</title>;0;-0.0033126086843070705;0.0
0;CDW;<title>Here's Why CDW Stock's Rally is Likely to Continue Further - Yahoo Movies UK</title>;0;0.008200795177086223;0.0
2;CDW;<title>(CDW) Investment Analysis and Advice - Stock Traders Daily</title>;0;0.008200795177086223;0.0
3;CDW;<title>Hsbc Holdings PLC Lowers Stake in CDW Co. (NASDAQ:CDW) - MarketBeat</title>;0;0.008200795177086223;0.0
0;CE;<title>When the Price of (CE) Talks, People Listen - Stock Traders Daily</title>;0;0.021097363642057772;1.0
1;CE;<title>Norges Bank Takes Position in Celanese Co. (NYSE:CE) - Defense World</title>;0;0.021097363642057772;1.0
6;CE;<title>Q2 2024 Earnings Estimate for Celanese Co. (NYSE:CE) Issued By Zacks Research - Defense World</title>;0;0.021097363642057772;1.0
1;CNC;<title>Shenzhen Han's CNC Technology Co., Ltd. (SZSE:301200) Stock's On A Decline: Are Poor Fundamentals The Cause? - Simply Wall St</title>;0;-0.02269501381732048;-1.0
0;CNP;<title>CenterPoint (CNP) Up 0.2% Since Last Earnings Report: Can It Continue? - Yahoo Finance</title>;0;0.005956472069708985;0.0
1;CNP;<title>Corient Private Wealth LLC Buys 12178 Shares of CenterPoint Energy, Inc. (NYSE:CNP) - Defense World</title>;0;0.005956472069708985;0.0
1;CF;<title>Canaccord Genuity Group (TSE:CF) Stock Price Crosses Above Two Hundred Day Moving Average of $8.00 - Defense World</title>;0;0.0007133632459700023;0.0
2;CF;<title>(CF) Investment Report - Stock Traders Daily</title>;0;0.0007133632459700023;0.0
3;CF;<title>Canaccord Genuity Group (TSE:CF) Stock Passes Above 200 Day Moving Average of $8.00 - MarketBeat</title>;0;0.0007133632459700023;0.0
0;CRL;<title>Reasons to Hold Charles River (CRL) in Your Portfolio Now - Zacks Investment Research</title>;0;-0.0034518429274017714;0.0
1;CRL;<title>Charles River Laboratories International, Inc. (NYSE:CRL) Shares Sold by UBS Group AG - Defense World</title>;0;-0.0034518429274017714;0.0
5;CRL;<title>Corient Private Wealth LLC Boosts Stake in Charles River Laboratories International, Inc. (NYSE:CRL) - Defense World</title>;0;-0.0034518429274017714;0.0
0;SCHW;<title>The Charles Schwab Co. (NYSE:SCHW) Forecasted to Post Q3 2024 Earnings of $0.86 Per Share - Defense World</title>;0;0.011342734518700184;1.0
2;SCHW;<title>The Charles Schwab Co. (NYSE:SCHW) Holdings Raised by Roundview Capital LLC - MarketBeat</title>;0;0.011342734518700184;1.0
0;CHTR;<title>Charter Communications (CHTR) Experienced Worse-Than-Expected Subscriber Losses - Yahoo Finance</title>;0;0.015846647120871537;1.0
1;CHTR;<title>Advisory Services Network LLC Has $1.15 Million Position in Charter Communications, Inc. (NASDAQ:CHTR) - Defense World</title>;0;0.015846647120871537;1.0
0;CVX;<title>Chevron, Algeria's Sonatrach to sign gas exploration deal within days, minister says - Seeking Alpha</title>;0;0.0072657707711611405;0.0
3;CVX;<title>Oil Mergers Are Taking Off. These Stocks Stand to Win or Lose. - Barron's</title>;0;0.0072657707711611405;0.0
0;CMG;<title>Should You Buy Chipotle Before the Stock Split? - Yahoo Finance</title>;0;0.008197582246352688;0.0
24;CMG;<title>The Golden Years Trifecta: 3 Stocks to Fund Your Dream Retirement - MSN</title>;0;0.008197582246352688;0.0
18;CMG;<title>Should You Buy Chipotle Before the Stock Split? - The Motley Fool</title>;0;0.008197582246352688;0.0
14;CMG;<title>3 Investing Lessons from Billionaire Bill Ackman's Ownership of Chipotle Stock - The Motley Fool</title>;0;0.008197582246352688;0.0
11;CMG;<title>Chipotle CEO discusses viral TikTok trend, company's first-ever stock split - CNBC</title>;0;0.008197582246352688;0.0
10;CMG;<title>3 Stocks You Should Buy After Their Game-Changing Splits - Markets Insider</title>;0;0.008197582246352688;0.0
49;CMG;<title>Chipotle CEO discusses viral TikTok trend, company's first-ever stock split - MSN</title>;0;0.008197582246352688;0.0
5;CB;<title>Here's How Much $100 Invested In Chubb 15 Years Ago Would Be Worth Today By Benzinga - Investing.com UK</title>;0;0.014262268205322986;1.0
0;CHD;"<title>Church &amp; Dwight Co., Inc. (NYSE:CHD) Stock Holdings Lowered by Advisory Services Network LLC - Defense World</title>";0;0.011325194327647314;1.0
7;CHD;"<title>Cambridge Investment Research Advisors Inc. Reduces Holdings in Church &amp; Dwight Co., Inc. (NYSE:CHD) - Defense World</title>";0;0.011325194327647314;1.0
0;CINF;<title>Corient Private Wealth LLC Raises Stake in Cincinnati Financial Co. (NASDAQ:CINF) - Defense World</title>;0;0.014128685378045602;1.0
1;CINF;<title>Here's Why Investors Should Hold Cincinnati Financial (CINF) - Yahoo Movies Canada</title>;0;0.014128685378045602;1.0
6;CINF;<title>Q1 2025 Earnings Forecast for Cincinnati Financial Co. Issued By Zacks Research (NASDAQ:CINF) - Defense World</title>;0;0.014128685378045602;1.0
0;CSCO;<title>Cisco Systems (NASDAQ:CSCO) Hits New 52-Week Low at $46.10 - Defense World</title>;0;0.004340211377930189;0.0
8;CSCO;<title>Cisco price approaches pivotal support - Forecast today - 30-05-2024 - Economies.com</title>;0;0.004340211377930189;0.0
1;C;<title>Carvana Co. (NYSE:CVNA) Major Shareholder Ernest C. Garcia II Sells 60000 Shares of Stock - Defense World</title>;0;0.0020964533403331994;0.0
10;C;<title>Carvana Co. (NYSE:CVNA) Major Shareholder Ernest C. Garcia II Sells 60000 Shares - Defense World</title>;0;0.0020964533403331994;0.0
0;CFG;<title>(CFG) Investment Analysis and Advice - Stock Traders Daily</title>;0;0.008479558744384615;0.0
0;CLX;<title>Why Is Clorox (CLX) Down 8.2% Since Last Earnings Report? - Yahoo Finance</title>;0;0.006395694739020688;0.0
1;CLX;<title>Franklin Resources Inc. Sells 9823 Shares of The Clorox Company (NYSE:CLX) - Defense World</title>;0;0.006395694739020688;0.0
1;CME;"<title>Issues with data feeds halted S&amp;P 500 and Dow Jones Industrial Average (NASDAQ:CME) - Seeking Alpha</title>";0;0.0033027730175635784;0.0
0;CMS;<title>Ex-Div Reminder for CMS Energy Corp's $4.50 Series Cumulative Preferred Stock - Nasdaq</title>;0;0.009923954646113318;0.0
0;KO;<title>Coca-Cola (KO) Down 0.4% Since Last Earnings Report: Can It Rebound? - Yahoo Finance</title>;0;0.004619122267228505;0.0
1;KO;<title>3 Dividend Stocks That Look Even Better After Q1 Earnings - InvestorPlace</title>;0;0.004619122267228505;0.0
1;CL;<title>Stocks With Rising Relative Strength: Tyson Foods Cl A - Investor's Business Daily</title>;0;-0.0023003514335263623;0.0
0;CMCSA;<title>Comcast: Lurking, Hidden Risks, And The NBA Deal Makes It Worse (NASDAQ:CMCSA) - Seeking Alpha</title>;0;0.020954191154949408;1.0
0;CMA;<title>Comerica Target of Unusually High Options Trading (NYSE:CMA) - Defense World</title>;0;0.013748490047773955;1.0
1;CMA;<title>Stock Traders Buy Large Volume of Call Options on Comerica (NYSE:CMA) - MarketBeat</title>;0;0.013748490047773955;1.0
1;CAG;<title>Advisory Services Network LLC Decreases Stake in Conagra Brands, Inc. (NYSE:CAG) - Defense World</title>;0;-0.007618036782063873;0.0
6;CAG;<title>Corient Private Wealth LLC Reduces Holdings in Conagra Brands, Inc. (NYSE:CAG) - Defense World</title>;0;-0.007618036782063873;0.0
10;COP;<title>ConocoPhillips (COP) to Buy Marathon Oil in a $22.5B Transaction - Yahoo Finance</title>;0;-0.012537958306500813;-1.0
17;COP;<title>ConocoPhillips (NYSE:COP) Expected to Post Q2 2025 Earnings of $2.22 Per Share - Defense World</title>;0;-0.012537958306500813;-1.0
4;COP;"<title>M&amp;A News: ConocoPhillips (COP) Plans to Buy MRO - TipRanks</title>";0;-0.012537958306500813;-1.0
7;COP;<title>ConocoPhillips: Joining The Consolidation Wave With Marathon (NYSE:COP) - Seeking Alpha</title>;0;-0.012537958306500813;-1.0
22;COP;<title>ConocoPhillips buying Marathon Oil for $17.1 billion in all-stock deal as energy prices rise - Yahoo Singapore News</title>;0;-0.012537958306500813;-1.0
0;STZ;<title>Constellation Brands (NYSE:STZ) Given New $288.00 Price Target at Barclays - Defense World</title>;0;0.013936114602092537;1.0
6;STZ;<title>Constellation Brands, Inc. (NYSE:STZ) Stake Boosted by Cambridge Investment Research Advisors Inc. - Defense World</title>;0;0.013936114602092537;1.0
0;CEG;<title>How to Take Advantage of moves in (CEG) - Stock Traders Daily</title>;0;0.013409401927236025;1.0
0;COO;<title>Axsome COO sells over $587k in company stock By Investing.com - Investing.com</title>;0;-0.006914688280074393;0.0
0;GLW;<title>Corning Incorporated (NYSE:GLW) Shares Sold by Advisory Services Network LLC - Defense World</title>;0;0.03389597347159671;1.0
1;GLW;<title>July 12th Options Now Available For Corning (GLW) - Nasdaq</title>;0;0.03389597347159671;1.0
8;GLW;<title>Corning Incorporated (NYSE:GLW) Shares Bought by Congress Wealth Management LLC DE - Defense World</title>;0;0.03389597347159671;1.0
13;GLW;<title>Corning Incorporated (NYSE:GLW) Position Lowered by Cambridge Investment Research Advisors Inc. - Defense World</title>;0;0.03389597347159671;1.0
0;CTVA;<title>(CTVA) Proactive Strategies - Stock Traders Daily</title>;0;0.014004022758847802;1.0
97;CTVA;<title>Corteva Inc (CTVA)'s highs and lows: A closer look at its stock price fluctuations – US Post News - US Post News</title>;0;0.014004022758847802;1.0
0;CSGP;<title>Orion Portfolio Solutions LLC Increases Holdings in CoStar Group, Inc. (NASDAQ:CSGP) - Defense World</title>;0;-0.01996753436869543;-1.0
1;CSGP;<title>(CSGP) Trading Signals - Stock Traders Daily</title>;0;-0.01996753436869543;-1.0
0;COST;<title>Stock market today: Dow extends slide as lackluster earnings, rate fears prey on nerves - Yahoo Finance</title>;0;0.014977875021265286;1.0
31;COST;<title>Grupo Nutresa S. A. (OTCMKTS:GCHOY) Stock Price Down 5.3% - Defense World</title>;0;0.014977875021265286;1.0
32;COST;<title>Carr's Group (LON:CARR) Stock Price Passes Above Fifty Day Moving Average of $125.09 - Defense World</title>;0;0.014977875021265286;1.0
33;COST;<title>Dell Technologies (NYSE:DELL) Stock Price Up 2.2% After Analyst Upgrade - Defense World</title>;0;0.014977875021265286;1.0
34;COST;<title>Richtech Robotics (NASDAQ:RR) Stock Price Down 1.8% - Defense World</title>;0;0.014977875021265286;1.0
36;COST;<title>FIT Hon Teng (OTCMKTS:FITGF) Stock Price Up 8% - Defense World</title>;0;0.014977875021265286;1.0
38;COST;<title>Tintra (LON:TNT) Stock Price Down 13.3% - Defense World</title>;0;0.014977875021265286;1.0
40;COST;<title>Ivanhoe Electric (TSE:IE) Stock Price Passes Above 200-Day Moving Average of $13.39 - Defense World</title>;0;0.014977875021265286;1.0
42;COST;<title>Stock market today: Asian shares track Wall Street's retreat - MSN</title>;0;0.014977875021265286;1.0
43;COST;<title>Astellas Pharma (OTCMKTS:ALPMY) Stock Price Passes Below 200 Day Moving Average of $10.99 - Defense World</title>;0;0.014977875021265286;1.0
44;COST;<title>China MeiDong Auto (OTCMKTS:CMEIF) Stock Price Up 5% - Defense World</title>;0;0.014977875021265286;1.0
47;COST;<title>Innovative Eyewear (NASDAQ:LUCYW) Stock Price Up 135% - Defense World</title>;0;0.014977875021265286;1.0
98;COST;<title>Zomato Share Price Highlights : Zomato closed today at ₹65.99, up 0% from yesterday's ₹65.99 | Stock Market News - Mint</title>;0;0.014977875021265286;1.0
51;COST;<title>Focusrite (LON:TUNE) Stock Price Passes Below 200 Day Moving Average of $440.38 - Defense World</title>;0;0.014977875021265286;1.0
52;COST;<title>Galliford Try (LON:GFRD) Stock Price Passes Above 200 Day Moving Average of $243.08 - Defense World</title>;0;0.014977875021265286;1.0
53;COST;<title>Asian stocks sink on tech losses as rates, inflation fears mount By Investing.com - Investing.com</title>;0;0.014977875021265286;1.0
55;COST;"<title>Legal &amp; General Group (LON:LGEN) Stock Price Passes Above 200-Day Moving Average of $244.51 - Defense World</title>";0;0.014977875021265286;1.0
59;COST;"<title>Deere &amp; Company's stock price extends losses - Forecast today - 30-05-2024 - Economies.com</title>";0;0.014977875021265286;1.0
62;COST;<title>Lowland (LON:LWI) Stock Price Passes Above 50-Day Moving Average of $122.94 - Defense World</title>;0;0.014977875021265286;1.0
64;COST;"<title>Costco's Earnings Expectations &amp; An Early Price Target Upgrade On COST Shares - AskTraders</title>";0;0.014977875021265286;1.0
65;COST;<title>Tullow Oil (LON:TLW) Share Price Crosses Above 200-Day Moving Average of $33.69 - Defense World</title>;0;0.014977875021265286;1.0
72;COST;"<title>Emami share price jumps 18% to 52-week high after Q4 results; Should you buy? - Mint</title>";0;0.014977875021265286;1.0
83;COST;<title>The price of Semler shares soars after the purchase of Bitcoin - The Cryptonomist</title>;0;0.014977875021265286;1.0
88;COST;<title>US stock futures drop after bruising session with more rate cues on tap - MSN</title>;0;0.014977875021265286;1.0
89;COST;<title>Infosys Share Price Highlights : Infosys closed today at ₹1425.75, down -1.78% from yesterday's ₹1451.6 | Stock Market News - Mint</title>;0;0.014977875021265286;1.0
97;COST;<title>Paytm Share Price Highlights : Paytm closed today at ₹377.5, up 4.99% from yesterday's ₹359.55 | Stock Market News - Mint</title>;0;0.014977875021265286;1.0
30;COST;<title>Bruker Announces Pricing of Public Offering of Common Stock - Business Wire</title>;0;0.014977875021265286;1.0
29;COST;<title>Soluna (NASDAQ:SLNHP) Stock Price Down 0.4% - Defense World</title>;0;0.014977875021265286;1.0
49;COST;<title>Murray Income Trust (LON:MUT) Stock Price Crosses Above Fifty Day Moving Average of $856.07 - Defense World</title>;0;0.014977875021265286;1.0
27;COST;<title>MSP Recovery (NASDAQ:LIFW) Stock Price Down 1.6% - Defense World</title>;0;0.014977875021265286;1.0
1;COST;<title>Stocks regain some ground, bonds steady after rate angst sell-off - Reuters</title>;0;0.014977875021265286;1.0
2;COST;<title>Analysts revamp Salesforce stock price targets after earnings - TheStreet</title>;0;0.014977875021265286;1.0
3;COST;<title>Luminar Stock Analysis: The Low-Cost Ticket to the Self-Driving Revolution - InvestorPlace</title>;0;0.014977875021265286;1.0
4;COST;<title>Stock market today: Asian shares track Wall Street's retreat - The Associated Press</title>;0;0.014977875021265286;1.0
5;COST;<title>4 stocks to watch on Thursday: KSS, COST and more - Seeking Alpha</title>;0;0.014977875021265286;1.0
6;COST;<title>Stocks Slide On Interest Rate Concerns - Barchart</title>;0;0.014977875021265286;1.0
28;COST;<title>Huntington Bancshares (NASDAQ:HBANM) Stock Price Down 1% - Defense World</title>;0;0.014977875021265286;1.0
9;COST;<title>Costco Reports Earnings Today. What to Expect. - Barron's</title>;0;0.014977875021265286;1.0
11;COST;"<title>Wall St slips as Salesforce drags on tech; data boosts rate-cut hopes - Reuters</title>";0;0.014977875021265286;1.0
12;COST;"<title>S&amp;P 500 Pricing Resumes After Glitch on GDP Day: Markets Wrap - Yahoo Finance</title>";0;0.014977875021265286;1.0
13;COST;<title>Mizuho Just Slashed Its Price Target on UiPath (PATH) Stock - InvestorPlace</title>;0;0.014977875021265286;1.0
15;COST;<title>Insmed Announces Pricing of $650 Million Public Offering of Common Stock - Yahoo Finance</title>;0;0.014977875021265286;1.0
7;COST;<title>Stock market today: Wall Street lower on interest rate anxiety ahead of next update on US inflation - Bowling Green Daily News</title>;0;0.014977875021265286;1.0
26;COST;<title>MSP Recovery (NASDAQ:LIFW) Stock Price Down 1.6% - Defense World</title>;0;0.014977875021265286;1.0
21;COST;<title>Journey Energy (TSE:JOY) Stock Price Crosses Below Two Hundred Day Moving Average of $3.67 - Defense World</title>;0;0.014977875021265286;1.0
25;COST;<title>Galileo Resources (LON:GLR) Stock Price Passes Above 50-Day Moving Average of $1.08 - Defense World</title>;0;0.014977875021265286;1.0
19;COST;"<title>US stocks fall; weak growth data, Salesforce earnings weigh By Investing.com - Investing.com</title>";0;0.014977875021265286;1.0
20;COST;<title>Wall Street predicts Google stock price for next 12 months - Finbold - Finance in Bold</title>;0;0.014977875021265286;1.0
23;COST;<title>US stock futures drop after bruising session with more rate cues on tap - MSN</title>;0;0.014977875021265286;1.0
0;CTRA;<title>(CTRA) Technical Pivots with Risk Controls - Stock Traders Daily</title>;0;0.01402543937459534;1.0
